Albedo,Argillic,BMI,BSI,Borate_Proxy,Clay_CMR,Ferrous_Idx,Gossan,Hydroxyl_OHI,Iron_Oxide,Label,MNDWI,NDBI,NDMI,NDSI,SAVI,SI1,Shadow_Proxy,Silica_Proxy,Site,Sulfate_Proxy,VegStress
2793.4060451952437,0.7271825396825397,0.6351764378994165,0.08028157873922329,0.7128368991386497,1.4028454492301696,1.020124716553288,1.1142414860681114,1.02215279750071,1.4129483814523185,1,-0.1276829093694687,0.009962115436792374,-0.009962115436792374,0.16765350103378296,0.06613893615447215,3409.5116952431767,0.7077399380804954,0.8974715198666297,"Searles Lake, USA",1.1142414860681114,1.0189552886702358
2291.609011072707,0.5313588850174216,1.1059898928409235,-0.01804512122749514,0.8083518649654835,1.2370850409836065,0.6573361280487805,0.6518296907476223,0.6485617597292724,1.3871221387384238,1,0.13455677032470703,-0.20675580203533173,0.20675580203533173,0.10597945004701614,-0.006308499873513744,2136.4083352673942,0.7209170498204951,1.5341430655805819,"Salar de Maricunga, Chile",0.6518296907476223,0.9105797763067793
986.6673282655439,0.8212426240888581,0.4364990689013035,0.13729246487867178,0.8811918063314711,1.1348267117497888,0.9319680666435266,1.010158013544018,0.9457555477280732,2.2679180887372015,1,-0.19705751538276672,-0.03521379828453064,0.03521379828453064,0.06315580755472183,0.06037906137184116,1335.7329448658516,0.44093303235515424,0.9899441340782122,"Salar de Coipasa, Chile",1.010158013544018,0.9299050114641336
1432.0365451575133,1.0021267545725223,0.3994933960557264,0.1292294121353412,0.8525420662203728,1.172962648556876,1.1754572522330924,1.6094933022714035,0.9880228816589203,1.5552536231884058,1,-0.32462552189826965,0.08065304160118103,-0.08065304160118103,0.07959761470556259,0.23374708123387,2178.2859086905924,0.6429819452533488,0.6213135516555093,"Silver Peak, USA",1.6094933022714035,1.0239794984440784
1528.1262491474104,1.071715675904379,0.3876838235294118,0.15719393416348168,0.93125,1.0738255033557047,1.1508356251322192,1.3786112519006588,1.1340421096518658,1.8710289236605027,1,-0.3157576620578766,0.07012885063886642,-0.07012885063886642,0.03559870645403862,0.13505879640304358,2316.5836915596205,0.5344652812975165,0.7253676470588235,"Cauchari-Olaroz, Argentina",1.3786112519006588,1.0137362637362637
1392.4675938778612,1.4831398562741847,0.4485478666188598,0.16994439169944392,0.9619935460738616,1.0395080134178158,1.5417357656163626,1.8300524934383202,1.4428349715468185,1.2182254196642686,0,-0.3350885510444641,0.21313615143299103,-0.21313615143299103,0.01937134563922882,0.12824358782060896,2061.6585556294235,0.8208661417322834,0.5464324130512729,Amazon Forest,1.8300524934383202,1.0539803707742639
749.1642009599765,1.0529355149181905,0.5306465155331654,0.10354077253218884,0.9185558354324097,1.0886654478976234,1.1462945139557266,1.3752886836027713,1.1151685393258426,1.370253164556962,0,-0.23933403193950653,0.06816143542528152,-0.06816143542528152,0.04245076701045036,0.13618472841773813,1015.5816067653057,0.7297921478060047,0.727120067170445,New York City,1.3752886836027713,0.989805375347544
2047.689429576663,0.609994189424753,0.5573277159193499,-0.04994242333774043,0.7897983749623834,1.2661459325585827,0.7723416618245206,1.4795191451469278,0.9878121284185494,1.212742980561555,0,-0.242475226521492,-0.12845058739185333,0.12845058739185333,0.11744430661201477,0.4710261108566194,2731.9330152842326,0.8245770258236865,0.6758952753535962,Tokyo,1.4795191451469278,1.0704852824184568
2677.3158165374293,1.1899941141848145,0.28589822374389134,0.22716062914451696,0.8874550083399175,1.1268176872094173,1.3409064155385522,1.5670656211308296,1.3508182465016998,2.2320368474923233,0,-0.41134926676750183,0.1456300914287567,-0.1456300914287567,0.05962790548801422,0.11665080875356804,4549.757658381378,0.448021277571422,0.6381353700289703,Sahara Desert,1.5670656211308296,0.9807707218733038
1349.723862362087,1.2487173767566362,0.12497005031546998,0.28220639356553745,0.8941777813273699,1.1183458377992141,1.3964978808833373,1.9905409164977546,1.365058599073317,4.0199712414123665,0,-0.6476083993911743,0.1654488742351532,-0.1654488742351532,0.05586709827184677,0.2630548409824515,2958.2318339395465,0.24875799848972613,0.5023760083060458,Outback Australia,1.9905409164977546,1.0203570832638078
1086.0036832350063,0.9373401534526854,0.8735447611401044,0.014492753623188406,0.8827780008028904,1.132787630741246,1.0618073316283034,1.1511090573012939,0.8944344703770197,0.9944852941176471,0,-0.0674951821565628,0.029977258294820786,-0.029977258294820786,0.06226012855768204,0.06051873198847262,1160.8751009475568,1.0055452865064696,0.8687274187073465,Paris,1.1511090573012939,0.9326858673811118
684.9664833649405,1.1037069726390114,0.3519535033903778,0.16579666915237384,0.8075556990636099,1.2383046781287486,1.3667255075022064,1.9441305712492154,1.081354748603352,1.461467889908257,0,-0.38351574540138245,0.1549505889415741,-0.1549505889415741,0.10646659880876541,0.2615284974093264,1110.5765394604732,0.6842435655994978,0.5143687439457539,Brasilia,1.9441305712492154,1.1235778736759514
162.9583280064774,0.7127659574468085,0.18114874815905743,0.11753371868978806,0.5920471281296024,1.6890547263681592,1.2039007092198581,3.554973821989529,0.753607103218646,1.5528455284552845,0,-0.604252815246582,0.09251809865236282,-0.09251809865236282,0.2562442123889923,0.7405691594970218,360.1235898965798,0.643979057591623,0.2812960235640648,London,3.554973821989529,0.9698600645855759
425.79122427155147,0.33979355382346743,0.2335264301230992,-0.19002427720150078,0.5839971035481535,1.7123372597644142,0.5818411628396882,3.041850220264317,0.5770998746343502,1.407751937984496,0,-0.4813622832298279,-0.26434946060180664,0.26434946060180664,0.26262858510017395,1.0181223479490806,791.8168980263051,0.710352422907489,0.3287472845763939,Shanghai,3.041850220264317,1.0586153505861535
155.9807680452946,1.4166666666666667,2.151898734177215,-0.22340425531914893,1.0759493670886076,0.9294117647058824,1.3166666666666667,1.1791044776119404,1.0972222222222223,0.3941176470588235,0,0.4316546618938446,0.1366906464099884,-0.1366906464099884,-0.03658536449074745,-0.08235294117647059,72.75300681071539,2.537313432835821,0.8481012658227848,Sydney,1.1791044776119404,1.1612903225806452
516.0659590343797,0.36029012214425776,0.20418132082844861,-0.17214094679369468,0.5959359124658069,1.678032786885246,0.6045786377489545,3.200750469043152,0.5767410412440839,1.5301435406698565,0,-0.46228572726249695,-0.24643315374851227,0.24643315374851227,0.25318315625190735,1.0232169999701966,953.5711824504765,0.6535334584115071,0.31242672919109027,"Agra, India",3.200750469043152,1.076549799830159
275.063023081378,0.20297643654402645,0.19172297297297297,-0.31022530329289427,0.41469594594594594,2.4114052953156824,0.48945845390657294,5.6650717703349285,0.43884358784284655,0.920704845814978,0,-0.5307046175003052,-0.34276992082595825,0.34276992082595825,0.41373133659362793,1.2611755754232452,497.44949492385655,1.0861244019138756,0.17652027027027026,Singapore,5.6650717703349285,1.1195020746887967
423.8950341770944,0.25301507537688445,0.08583037074657186,-0.28055555555555556,0.5114271203656678,1.955312810327706,0.4947236180904523,5.439226519337017,0.57438739789965,2.1420118343195265,0,-0.5234042406082153,-0.33803999423980713,0.33803999423980713,0.32325267791748047,1.249740932642487,844.2618077350177,0.46685082872928174,0.18384966988318943,Reykjavik,5.439226519337017,1.062286953827084
1209.4136320272453,0.9741935483870968,0.6211562115621156,0.07714491708723864,0.9286592865928659,1.0768211920529802,1.0490322580645162,1.1938325991189427,1.2793076317859953,1.3485148514851486,0,-0.13865546882152557,0.023929471150040627,-0.023929471150040627,0.03698979690670967,0.09682403433476394,1488.1572497555492,0.7415565345080763,0.8376383763837638,Buenos Aires,1.1938325991189427,1.020883534136546
1827.995076579803,1.1617021276595745,0.6320463320463321,0.10560190703218117,0.9486486486486486,1.0541310541310542,1.2245862884160756,1.2646484375,1.211979410388395,1.2510690287110569,0,-0.18671248853206635,0.10095643252134323,-0.10095643252134323,0.0263522882014513,0.024138345142308153,2303.1109395771623,0.79931640625,0.7907335907335907,Mexico City,1.2646484375,0.9561521252796421
